證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
057838,亞力元大59購01,0,0,0,0,0,0,0,0,0,"1,106,000",0,0,0,"1,116,000","10,000","1,106,000","1,106,000",20260608
070057,鴻海元大61購22,0,0,0,0,0,0,0,0,0,"1,099,000",0,0,0,"1,109,000","10,000","1,099,000","1,099,000",20260608
08204U,臺股指元富59售06,0,0,0,0,0,0,0,0,0,"1,092,000",0,0,0,"1,117,000","25,000","1,092,000","1,092,000",20260608
070110,T50反1群益62購01,0,0,0,0,0,0,0,0,0,"1,076,000",0,0,0,"1,097,000","21,000","1,076,000","1,076,000",20260608
067414,聯電永豐61購03,0,0,0,0,0,0,0,0,0,"1,074,000",0,0,0,"1,075,000","1,000","1,074,000","1,074,000",20260608
08956U,世芯元大5A售03,0,0,0,0,0,0,0,0,0,"1,064,000",0,0,0,"1,074,000","10,000","1,064,000","1,064,000",20260608
063755,牧德元大61購01,0,0,0,0,0,0,0,0,0,"1,056,000",0,0,0,"1,061,000","5,000","1,056,000","1,056,000",20260608
1609,大亞,"5,443,415","4,253,217","1,190,198",0,0,0,0,0,0,"-136,135","57,000","37,208","19,792","44,509","200,436","-155,927","1,054,063",20260608
044698,至上元富58購04,0,0,0,0,0,0,0,0,0,"1,046,000",0,0,0,"1,046,000",0,"1,046,000","1,046,000",20260608
03425T,臺股指中信63售10,0,0,0,0,0,0,0,0,0,"1,040,000",0,0,0,"1,040,000",0,"1,040,000","1,040,000",20260608
1210,大成,"1,733,198","5,688,461","-3,955,263",0,0,0,"4,990,000","16,000","4,974,000","20,664","54,000","32,336","21,664","3,000","4,000","-1,000","1,039,401",20260608
045278,萬海元大5A購05,0,0,0,0,0,0,0,0,0,"1,038,000",0,0,0,"1,038,000",0,"1,038,000","1,038,000",20260608
060739,旭隼富邦5B購02,0,0,0,0,0,0,0,0,0,"1,030,000",0,0,0,"1,331,000","301,000","1,030,000","1,030,000",20260608
061891,保瑞元富59購01,0,0,0,0,0,0,0,0,0,"1,029,000",0,0,0,"1,069,000","40,000","1,029,000","1,029,000",20260608
065642,台橡國泰5C購01,0,0,0,0,0,0,0,0,0,"1,027,000",0,0,0,"1,322,000","295,000","1,027,000","1,027,000",20260608
066928,貿聯富邦5B購04,0,0,0,0,0,0,0,0,0,"1,018,000",0,0,0,"1,018,000",0,"1,018,000","1,018,000",20260608
052746,華新國泰58購02,0,0,0,0,0,0,0,0,0,"1,010,000",0,0,0,"1,090,000","80,000","1,010,000","1,010,000",20260608
068043,強茂統一65購02,0,0,0,0,0,0,0,0,0,"1,010,000",0,0,0,"1,311,000","301,000","1,010,000","1,010,000",20260608
066191,嘉晶元大5B購01,0,0,0,0,0,0,0,0,0,"1,007,000",0,0,0,"1,007,000",0,"1,007,000","1,007,000",20260608
00936,台新永續高息中小,"639,000","504,000","135,000",0,0,0,0,0,0,"871,480",0,0,0,"3,470,541","2,599,061","871,480","1,006,480",20260608
058993,緯穎群益59購05,0,0,0,0,0,0,0,0,0,"1,004,000",0,0,0,"1,057,000","53,000","1,004,000","1,004,000",20260608
00941,中信上游半導體,"601,061","312,000","289,061",0,0,0,0,0,0,"713,003",0,0,0,"1,624,000","910,997","713,003","1,002,064",20260608
058930,定穎控元大61購06,0,0,0,0,0,0,0,0,0,"1,002,000",0,0,0,"1,002,000",0,"1,002,000","1,002,000",20260608
065646,緯穎國泰5C購01,0,0,0,0,0,0,0,0,0,"1,001,000",0,0,0,"1,178,000","177,000","1,001,000","1,001,000",20260608
1477,聚陽,"2,108,150","990,600","1,117,550",0,0,0,0,"2,172","-2,172","-114,957","8,000","84,190","-76,190","27,734","66,501","-38,767","1,000,421",20260608
068358,TPK群益5B購03,0,0,0,0,0,0,0,0,0,"1,000,000",0,0,0,"1,270,000","270,000","1,000,000","1,000,000",20260608
050628,毅嘉元大5C購03,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000",20260608
064560,技嘉台新5A購02,0,0,0,0,0,0,0,0,0,"998,000",0,0,0,"998,000",0,"998,000","998,000",20260608
2405,輔信,"3,145,339","2,155,348","989,991",0,0,0,0,0,0,"5,000","17,000","12,000","5,000",0,0,0,"994,991",20260608
067978,聯電統一63購02,0,0,0,0,0,0,0,0,0,"988,000",0,0,0,"1,021,000","33,000","988,000","988,000",20260608
08528U,汎銓國票5B售02,0,0,0,0,0,0,0,0,0,"983,000",0,0,0,"983,000",0,"983,000","983,000",20260608
065453,T50反1中信65購01,0,0,0,0,0,0,0,0,0,"981,000",0,0,0,"981,000",0,"981,000","981,000",20260608
044775,欣興統一57購01,0,0,0,0,0,0,0,0,0,"980,000",0,0,0,"983,000","3,000","980,000","980,000",20260608
5871,中租-KY,"4,545,154","11,763,082","-7,217,928",0,0,0,"8,445,000","98,256","8,346,744","-152,879",0,"19,012","-19,012","115,628","249,495","-133,867","975,937",20260608
059649,台虹統一63購02,0,0,0,0,0,0,0,0,0,"971,000",0,0,0,"1,329,000","358,000","971,000","971,000",20260608
063859,金像電群益5B購01,0,0,0,0,0,0,0,0,0,"969,000",0,0,0,"1,456,000","487,000","969,000","969,000",20260608
4763,材料*-KY,"3,286,201","2,338,406","947,795",0,0,0,0,0,0,"15,816","21,000","4,640","16,360","26,503","27,047",-544,"963,611",20260608
065713,亞德客元大5B購01,0,0,0,0,0,0,0,0,0,"958,000",0,0,0,"958,000",0,"958,000","958,000",20260608
069899,鴻海元大5C購15,0,0,0,0,0,0,0,0,0,"957,000",0,0,0,"957,000",0,"957,000","957,000",20260608
068926,聚陽富邦61購01,0,0,0,0,0,0,0,0,0,"953,000",0,0,0,"953,000",0,"953,000","953,000",20260608
053136,漢唐群益59購02,0,0,0,0,0,0,0,0,0,"951,000",0,0,0,"953,000","2,000","951,000","951,000",20260608
086210,聯詠統一57購01,0,0,0,0,0,0,0,0,0,"944,000",0,0,0,"944,000",0,"944,000","944,000",20260608
049326,統一國票56購02,0,0,0,0,0,0,0,0,0,"938,000",0,0,0,"938,000",0,"938,000","938,000",20260608
064160,玉晶光統一64購02,0,0,0,0,0,0,0,0,0,"935,000",0,0,0,"1,493,000","558,000","935,000","935,000",20260608
065650,台積電中信65購02,0,0,0,0,0,0,0,0,0,"932,000",0,0,0,"999,000","67,000","932,000","932,000",20260608
2103,台橡,"3,437,000","2,259,000","1,178,000",0,0,0,0,0,0,"-247,431","38,000","40,373","-2,373","24,366","269,424","-245,058","930,569",20260608
03449T,臺股指凱基61售11,0,0,0,0,0,0,0,0,0,"928,000",0,0,0,"1,052,000","124,000","928,000","928,000",20260608
052050,至上元大61購02,0,0,0,0,0,0,0,0,0,"924,000",0,0,0,"924,000",0,"924,000","924,000",20260608
2355,敬鵬,"3,906,050","2,576,680","1,329,370",0,0,0,0,0,0,"-405,988","249,000","467,000","-218,000","146,760","334,748","-187,988","923,382",20260608
2897,王道銀行,"3,053,000","2,089,857","963,143",0,0,0,0,0,0,"-43,694","13,000","16,694","-3,694",0,"40,000","-40,000","919,449",20260608
046153,旭隼元大59購01,0,0,0,0,0,0,0,0,0,"918,000",0,0,0,"919,000","1,000","918,000","918,000",20260608
6278,台表科,"5,203,335","3,135,692","2,067,643",0,0,0,0,"382,000","-382,000","-770,216","11,000","380,000","-369,000","114,068","515,284","-401,216","915,427",20260608
9105,泰金寶-DR,"1,870,600","1,100","1,869,500",0,0,0,0,0,0,"-963,565",0,0,0,0,"963,565","-963,565","905,935",20260608
03732B,臺股指元大61熊24,0,0,0,0,0,0,0,0,0,"904,000",0,0,0,"904,000",0,"904,000","904,000",20260608
2597,潤弘,"880,123","1,691,017","-810,894",0,0,0,"1,710,000",0,"1,710,000","-1,000",0,"1,000","-1,000",0,0,0,"898,106",20260608
00642U,期元大S&P石油,"79,000","140,000","-61,000",0,0,0,0,0,0,"957,670","57,000",0,"57,000","9,358,077","8,457,407","900,670","896,670",20260608
03193T,臺股指元大5C售15,0,0,0,0,0,0,0,0,0,"894,000",0,0,0,"894,000",0,"894,000","894,000",20260608
058157,華城元大61購03,0,0,0,0,0,0,0,0,0,"884,000",0,0,0,"884,000",0,"884,000","884,000",20260608
6890,來億-KY,"1,080,704","1,878,374","-797,670",0,0,0,"1,660,000",0,"1,660,000","16,857","33,000","35,000","-2,000","35,475","16,618","18,857","879,187",20260608
066988,臺股指凱基5B購15,0,0,0,0,0,0,0,0,0,"875,000",0,0,0,"998,000","123,000","875,000","875,000",20260608
048248,瀚宇博元大5A購01,0,0,0,0,0,0,0,0,0,"874,000",0,0,0,"874,000",0,"874,000","874,000",20260608
068980,台灣50台新5B購17,0,0,0,0,0,0,0,0,0,"872,000",0,0,0,"947,000","75,000","872,000","872,000",20260608
069213,新日興群益5B購01,0,0,0,0,0,0,0,0,0,"867,000",0,0,0,"1,173,000","306,000","867,000","867,000",20260608
058235,萬海群益59購02,0,0,0,0,0,0,0,0,0,"867,000",0,0,0,"908,000","41,000","867,000","867,000",20260608
3189,景碩,"3,701,662","1,137,340","2,564,322",0,0,0,"3,000","1,550,000","-1,547,000","-151,494","36,887","163,999","-127,112","114,198","138,580","-24,382","865,828",20260608
03379T,華邦電國泰5C售04,0,0,0,0,0,0,0,0,0,"860,000",0,0,0,"989,000","129,000","860,000","860,000",20260608
068792,金像電統一64購03,0,0,0,0,0,0,0,0,0,"855,000",0,0,0,"934,000","79,000","855,000","855,000",20260608
070054,鴻海元大5C購17,0,0,0,0,0,0,0,0,0,"851,000",0,0,0,"855,000","4,000","851,000","851,000",20260608
066537,華邦電群益5B購03,0,0,0,0,0,0,0,0,0,"851,000",0,0,0,"851,000",0,"851,000","851,000",20260608
045104,東元元大5B購01,0,0,0,0,0,0,0,0,0,"850,000",0,0,0,"860,000","10,000","850,000","850,000",20260608
1455,集盛,"1,314,280","772,000","542,280",0,0,0,0,0,0,"307,331","359,028","51,697","307,331",0,0,0,"849,611",20260608
00984D,主動聯博全球非投,"1,612,000",0,"1,612,000",0,0,0,0,0,0,"-764,000",0,0,0,"1,641,000","2,405,000","-764,000","848,000",20260608
069423,富鼎元大65購01,0,0,0,0,0,0,0,0,0,"841,000",0,0,0,"841,000",0,"841,000","841,000",20260608
03734B,臺股指富邦65熊09,0,0,0,0,0,0,0,0,0,"841,000",0,0,0,"1,183,000","342,000","841,000","841,000",20260608
058234,萬海群益59購01,0,0,0,0,0,0,0,0,0,"838,000",0,0,0,"851,000","13,000","838,000","838,000",20260608
059648,台虹統一63購01,0,0,0,0,0,0,0,0,0,"833,000",0,0,0,"1,280,000","447,000","833,000","833,000",20260608
2492,華新科,"1,631,620","634,755","996,865",0,0,0,"81,000","129,000","-48,000","-118,537","122,000","179,000","-57,000","72,758","134,295","-61,537","830,328",20260608
07312U,世芯中信59售01,0,0,0,0,0,0,0,0,0,"830,000",0,0,0,"830,000",0,"830,000","830,000",20260608
2101,南港,"1,374,020","533,100","840,920",0,0,0,0,0,0,"-13,000","4,000","7,000","-3,000","3,000","13,000","-10,000","827,920",20260608
9941,裕融,"1,222,656","3,990,472","-2,767,816",0,0,0,"3,600,000","11,234","3,588,766","6,253","8,078","1,825","6,253",0,0,0,"827,203",20260608
066585,T50反1富邦62購02,0,0,0,0,0,0,0,0,0,"827,000",0,0,0,"827,000",0,"827,000","827,000",20260608
8454,富邦媒,"363,332","331,095","32,237",0,0,0,"802,000",0,"802,000","-10,000","17,000","30,000","-13,000","4,000","1,000","3,000","824,237",20260608
2390,云辰,"1,164,509","357,750","806,759",0,0,0,0,0,0,"13,562","41,000","27,438","13,562",0,0,0,"820,321",20260608
066489,德律元大64購02,0,0,0,0,0,0,0,0,0,"820,000",0,0,0,"830,000","10,000","820,000","820,000",20260608
059613,華通元富59購12,0,0,0,0,0,0,0,0,0,"819,000",0,0,0,"919,000","100,000","819,000","819,000",20260608
064263,定穎控元大61購10,0,0,0,0,0,0,0,0,0,"819,000",0,0,0,"819,000",0,"819,000","819,000",20260608
8110,華東,"2,610,248","1,761,000","849,248",0,0,0,0,0,0,"-32,879","12,000","8,000","4,000","66,125","103,004","-36,879","816,369",20260608
064567,貿聯台新5A購01,0,0,0,0,0,0,0,0,0,"812,000",0,0,0,"812,000",0,"812,000","812,000",20260608
08905U,T50正2凱基5A售05,0,0,0,0,0,0,0,0,0,"810,000",0,0,0,"810,000",0,"810,000","810,000",20260608
063629,新日興元大5A購05,0,0,0,0,0,0,0,0,0,"805,000",0,0,0,"920,000","115,000","805,000","805,000",20260608
065921,亞德客元大5B購02,0,0,0,0,0,0,0,0,0,"804,000",0,0,0,"804,000",0,"804,000","804,000",20260608
069699,T50反1群益5C購02,0,0,0,0,0,0,0,0,0,"803,000",0,0,0,"1,215,000","412,000","803,000","803,000",20260608
069113,華通元大61購09,0,0,0,0,0,0,0,0,0,"795,000",0,0,0,"805,000","10,000","795,000","795,000",20260608
060427,嘉澤中信59購02,0,0,0,0,0,0,0,0,0,"794,000",0,0,0,"824,000","30,000","794,000","794,000",20260608
03465T,T50正2群益5B售06,0,0,0,0,0,0,0,0,0,"792,000",0,0,0,"888,000","96,000","792,000","792,000",20260608
059092,國喬元富59購03,0,0,0,0,0,0,0,0,0,"791,000",0,0,0,"791,000",0,"791,000","791,000",20260608
061581,元金2X富邦63購02,0,0,0,0,0,0,0,0,0,"790,000",0,0,0,"810,000","20,000","790,000","790,000",20260608
068573,智原元大5B購10,0,0,0,0,0,0,0,0,0,"788,000",0,0,0,"788,000",0,"788,000","788,000",20260608
1316,上曜,"1,298,826","522,000","776,826",0,0,0,0,0,0,"6,995","7,000",5,"6,995",0,0,0,"783,821",20260608
07932U,鴻海富邦61售02,0,0,0,0,0,0,0,0,0,"783,000",0,0,0,"783,000",0,"783,000","783,000",20260608
00995A,主動中信台灣卓越,"1,697,739","1,430,000","267,739",0,0,0,0,0,0,"514,960","5,000","2,000","3,000","2,805,000","2,293,040","511,960","782,699",20260608
056900,亞光群益58購03,0,0,0,0,0,0,0,0,0,"782,000",0,0,0,"782,000",0,"782,000","782,000",20260608
069905,南亞科元大61購06,0,0,0,0,0,0,0,0,0,"774,000",0,0,0,"1,567,000","793,000","774,000","774,000",20260608
00930,永豐ESG低碳高息,"534,000","236,000","298,000",0,0,0,0,0,0,"474,553","34,000",0,"34,000","1,448,179","1,007,626","440,553","772,553",20260608
058158,長興元大5B購03,0,0,0,0,0,0,0,0,0,"770,000",0,0,0,"770,000",0,"770,000","770,000",20260608
061515,華泰元大61購04,0,0,0,0,0,0,0,0,0,"769,000",0,0,0,"769,000",0,"769,000","769,000",20260608
070069,智邦元大64購04,0,0,0,0,0,0,0,0,0,"767,000",0,0,0,"767,000",0,"767,000","767,000",20260608
1909,榮成,"1,977,000","1,226,000","751,000",0,0,0,0,0,0,"16,000","61,000","45,000","16,000",0,0,0,"767,000",20260608
9103,美德醫療-DR,"3,077,000","2,316,000","761,000",0,0,0,0,0,0,-499,36,2,34,"6,638","7,171",-533,"760,501",20260608
00932,兆豐永續高息等權,"495,000","434,000","61,000",0,0,0,0,0,0,"698,465",0,0,0,"1,425,000","726,535","698,465","759,465",20260608
066936,華城永豐5C購02,0,0,0,0,0,0,0,0,0,"758,000",0,0,0,"758,000",0,"758,000","758,000",20260608
2812,台中銀,"9,255,634","8,667,820","587,814",0,0,0,"136,000","1,000","135,000","32,757","108,000","22,243","85,757","108,000","161,000","-53,000","755,571",20260608
064692,台積電台新5A購08,0,0,0,0,0,0,0,0,0,"755,000",0,0,0,"820,000","65,000","755,000","755,000",20260608
1722,台肥,"2,985,460","2,230,686","754,774",0,0,0,0,"4,000","-4,000","3,000","19,000","14,000","5,000",0,"2,000","-2,000","753,774",20260608
049800,台新金國票58購01,0,0,0,0,0,0,0,0,0,"750,000",0,0,0,"750,000",0,"750,000","750,000",20260608
052858,華泰元大61購02,0,0,0,0,0,0,0,0,0,"750,000",0,0,0,"750,000",0,"750,000","750,000",20260608
08845U,惠特群益5C售01,0,0,0,0,0,0,0,0,0,"749,000",0,0,0,"749,000",0,"749,000","749,000",20260608
058159,長興元大61購01,0,0,0,0,0,0,0,0,0,"748,000",0,0,0,"773,000","25,000","748,000","748,000",20260608
4526,東台,"2,391,420","1,502,317","889,103",0,0,0,0,0,0,"-147,301","25,000","16,000","9,000","22,878","179,179","-156,301","741,802",20260608
08985U,聯鈞凱基5A售06,0,0,0,0,0,0,0,0,0,"740,000",0,0,0,"740,000",0,"740,000","740,000",20260608
042207,萬海元大5A購02,0,0,0,0,0,0,0,0,0,"730,000",0,0,0,"732,000","2,000","730,000","730,000",20260608
068579,達邁元大5B購01,0,0,0,0,0,0,0,0,0,"730,000",0,0,0,"730,000",0,"730,000","730,000",20260608
2388,威盛,"2,622,691","1,774,882","847,809",0,0,0,0,0,0,"-120,471","228,000","12,000","216,000","40,733","377,204","-336,471","727,338",20260608
060990,技嘉凱基5A購02,0,0,0,0,0,0,0,0,0,"727,000",0,0,0,"727,000",0,"727,000","727,000",20260608
2476,鉅祥,"2,013,169","1,144,867","868,302",0,0,0,0,0,0,"-142,883","7,000","26,778","-19,778","137,711","260,816","-123,105","725,419",20260608
055877,中興電元大58購03,0,0,0,0,0,0,0,0,0,"723,000",0,0,0,"723,000",0,"723,000","723,000",20260608
069928,采鈺元大5C購05,0,0,0,0,0,0,0,0,0,"721,000",0,0,0,"722,000","1,000","721,000","721,000",20260608
069373,聯電元大5B購21,0,0,0,0,0,0,0,0,0,"718,000",0,0,0,"718,000",0,"718,000","718,000",20260608
00960,野村全球航運龍頭,"831,000","15,000","816,000",0,0,0,0,0,0,"-99,000",0,0,0,"480,000","579,000","-99,000","717,000",20260608
065763,台積電群益62購05,0,0,0,0,0,0,0,0,0,"717,000",0,0,0,"717,000",0,"717,000","717,000",20260608
1709,和益,"874,000","207,000","667,000",0,0,0,0,0,0,"42,000","61,000","19,000","42,000",0,0,0,"709,000",20260608
069919,正文元大5C購01,0,0,0,0,0,0,0,0,0,"709,000",0,0,0,"709,000",0,"709,000","709,000",20260608
2393,億光,"1,920,658","1,274,000","646,658",0,0,0,0,"34,557","-34,557","96,508","100,000","1,000","99,000","18,032","20,524","-2,492","708,609",20260608
1904,正隆,"2,306,000","1,885,786","420,214",0,0,0,0,"1,000","-1,000","285,244","306,000","20,756","285,244",0,0,0,"704,458",20260608
03214T,臺股指凱基61售09,0,0,0,0,0,0,0,0,0,"704,000",0,0,0,"704,000",0,"704,000","704,000",20260608
2495,普安,"2,311,410","1,525,939","785,471",0,0,0,"15,000","3,000","12,000","-94,436","19,000","34,511","-15,511","14,407","93,332","-78,925","703,035",20260608
08525U,台積電國票5A售03,0,0,0,0,0,0,0,0,0,"702,000",0,0,0,"702,000",0,"702,000","702,000",20260608
057659,達興元大5C購01,0,0,0,0,0,0,0,0,0,"700,000",0,0,0,"700,000",0,"700,000","700,000",20260608
044145,昇貿元大5B購01,0,0,0,0,0,0,0,0,0,"699,000",0,0,0,"699,000",0,"699,000","699,000",20260608
03304T,臺股指群益63售08,0,0,0,0,0,0,0,0,0,"694,000",0,0,0,"694,000",0,"694,000","694,000",20260608
058671,陽明元大5B購01,0,0,0,0,0,0,0,0,0,"692,000",0,0,0,"693,000","1,000","692,000","692,000",20260608
3209,全科,"1,703,000","909,444","793,556",0,0,0,0,0,0,"-101,674","18,000","31,000","-13,000","6,245","94,919","-88,674","691,882",20260608
6177,達麗,"1,145,740","481,810","663,930",0,0,0,0,0,0,"20,791","37,000","15,019","21,981",0,"1,190","-1,190","684,721",20260608
1216,統一,"8,781,417","8,564,669","216,748",0,0,0,"146,000","2,000","144,000","323,506",0,"24,364","-24,364","364,534","16,664","347,870","684,254",20260608
3024,憶聲,"1,497,000","820,000","677,000",0,0,0,0,0,0,"7,000","57,000","50,000","7,000",0,0,0,"684,000",20260608
062767,東聯群益5A購01,0,0,0,0,0,0,0,0,0,"681,000",0,0,0,"951,000","270,000","681,000","681,000",20260608
060589,鴻準凱基59購01,0,0,0,0,0,0,0,0,0,"679,000",0,0,0,"705,000","26,000","679,000","679,000",20260608
08818U,臺股指國泰5C售01,0,0,0,0,0,0,0,0,0,"673,000",0,0,0,"703,000","30,000","673,000","673,000",20260608
9136,巨騰-DR,"1,827,000","1,155,000","672,000",0,0,0,0,0,0,121,121,0,121,0,0,0,"672,121",20260608
066484,德律元大5B購08,0,0,0,0,0,0,0,0,0,"672,000",0,0,0,"672,000",0,"672,000","672,000",20260608
1905,華紙,"2,535,068","1,897,100","637,968",0,0,0,0,0,0,"33,182","83,000","32,320","50,680",768,"18,266","-17,498","671,150",20260608
069126,漢唐元大5C購03,0,0,0,0,0,0,0,0,0,"671,000",0,0,0,"671,000",0,"671,000","671,000",20260608
067023,所羅門元大5B購01,0,0,0,0,0,0,0,0,0,"671,000",0,0,0,"684,000","13,000","671,000","671,000",20260608
067306,鴻海凱基63購05,0,0,0,0,0,0,0,0,0,"671,000",0,0,0,"835,000","164,000","671,000","671,000",20260608
069893,中砂元大5C購03,0,0,0,0,0,0,0,0,0,"666,000",0,0,0,"666,000",0,"666,000","666,000",20260608
067549,華邦電群益5B購06,0,0,0,0,0,0,0,0,0,"665,000",0,0,0,"665,000",0,"665,000","665,000",20260608
069604,南亞科國票61購02,0,0,0,0,0,0,0,0,0,"663,000",0,0,0,"751,000","88,000","663,000","663,000",20260608
03972C,元債2X凱基58牛01,0,0,0,0,0,0,0,0,0,"659,000",0,0,0,"660,000","1,000","659,000","659,000",20260608
1307,三芳,"1,019,030","459,030","560,000",0,0,0,0,"14,561","-14,561","110,399","58,000",0,"58,000","60,400","8,001","52,399","655,838",20260608
065738,貿聯元大5B購04,0,0,0,0,0,0,0,0,0,"651,000",0,0,0,"651,000",0,"651,000","651,000",20260608
08414U,日月光凱基58售05,0,0,0,0,0,0,0,0,0,"649,000",0,0,0,"649,000",0,"649,000","649,000",20260608
070322,緯創元大5C購04,0,0,0,0,0,0,0,0,0,"644,000",0,0,0,"644,000",0,"644,000","644,000",20260608
064212,台積電群益5A購11,0,0,0,0,0,0,0,0,0,"640,000",0,0,0,"653,000","13,000","640,000","640,000",20260608
4960,誠美材,"2,578,876","1,947,113","631,763",0,0,0,0,0,0,"3,895","22,000","18,105","3,895",0,0,0,"635,658",20260608
067713,台積電元大5B購24,0,0,0,0,0,0,0,0,0,"635,000",0,0,0,"635,000",0,"635,000","635,000",20260608
08911U,T50正2富邦5A售06,0,0,0,0,0,0,0,0,0,"632,000",0,0,0,"632,000",0,"632,000","632,000",20260608
00985A,主動野村台灣50,"1,344,800","1,690,000","-345,200",0,0,0,0,0,0,"976,225","2,000",0,"2,000","2,391,209","1,416,984","974,225","631,025",20260608
043801,至上國票56購03,0,0,0,0,0,0,0,0,0,"630,000",0,0,0,"630,000",0,"630,000","630,000",20260608
08965U,臺股指中信63售05,0,0,0,0,0,0,0,0,0,"630,000",0,0,0,"630,000",0,"630,000","630,000",20260608
065080,旭隼兆豐64購02,0,0,0,0,0,0,0,0,0,"628,000",0,0,0,"666,000","38,000","628,000","628,000",20260608
2601,益航,"1,139,430","520,000","619,430",0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,0,0,"627,430",20260608
08532U,臺股指元富5A售10,0,0,0,0,0,0,0,0,0,"624,000",0,0,0,"624,000",0,"624,000","624,000",20260608
068570,信邦元大5B購01,0,0,0,0,0,0,0,0,0,"621,000",0,0,0,"638,000","17,000","621,000","621,000",20260608
068308,緯穎統一63購03,0,0,0,0,0,0,0,0,0,"621,000",0,0,0,"775,000","154,000","621,000","621,000",20260608
